pants,1
mercy,1
hard,1
boston,1
happy,1
leaving,1
sad,1
easy,1
harvard,1
especially,1
winner,1
calling,1
einstein,1
brilliant,1
improved,1
accuracy,1
radiocarbon,1
dating,1
factor,1
everything,1
looks,1
issues,1
pry,1
must,1
regular,1
watch,1
access,1
hollywood,1
dirt,1
insecure,1
intimidated,1
intimidating,1
benjamin,1
hobart,1
years,1
hasnt,1
billy,1
macarthur,1
genius,1
grant,1
loser,1
hows,1
finish,1
blow,1
averagesized,1
dates,1
geniuses,1
winners,1
chinese,1
earlier,1
put,1
chopsticks,1
mouth,1
pretended,1
always,1
loved,1
course,1
smaller,1
mine,1
compete,1
league,1
impression,1
joan,1
rivers,1
earliest,1
amphibians,1
lis,1
thinking,1
intermission,1
intermissions,1
divorce,1
fourletter,1
seem,1
lovely,1
costars,1
friend,1
actor,1
paleontology,1
science,1
scientist,1
character,1
wondering,1
brought,1
smart,1
sats,1
lead,1
worry,1
boys,1
gave,1
their,1
slutty,1
approve,1
clowns,1
wears,1
rug,1
canadian,1
cult,1
itll,1
cost,1
level,1
pa,1
nothing,1
major,1
enough,1
deserve,1
true,1
doesnt,1
already,1
honey,1
missed,1
most,1
powerful,1
history,1
theater,1
liked,1
hated,1
been,1
trained,1
fat,1
single,1
ready,1
mingle,1
uplifted,1
amazing,1
somebody,1
very,1
difficult,1
dinosaur,1
girl,1
scare,1
piece,1
milliondollar,1
point,1
slum,1
average,1
phd,1
whole,1
although,1
papers,1
written,1
widely,1
discredited,1
sexy,1
punctuated,1
equilibrium,1
devonian,1
era,1
topnotch,1
stuff,1
changed,1
mind,1
hooking,1
drunk,1
hello,1
mistake,1
decision,1
rach,1
seen,1
anywhere,1
smarter,1
important,1
share,1
wonderful,1
bought,1
death,1
